Date,JPM,GS,BAC,XOM,CVX,SLB,GE,CAT,MMM,JNJ,PFE,MRK,MSFT,INTC,CSCO,AMZN,HD,F,PG,KO,PEP,SPG,PSA,EQR,T,VZ,CMCSA,DD,SHW,DUK,SO,EXC
4/1/1999,25.55213547,49.4451828,17.99988747,15.72269344,17.09467506,16.37918663,95.14081573,11.76248741,14.44524097,24.0636673,17.71660995,30.36363983,27.52073669,16.8603878,18.03337097,4.304687977,24.53511047,12.60672569,24.79133797,15.0312748,20.55809402,7.439648151,9.116341591,5.743375301,6.361041546,13.61720657,7.176708698,19.7043438,6.287043571,14.64294434,4.311935902,6.482493877
5/1/1999,26.03658104,49.4451828,18.23882103,18.50795555,19.21344566,17.38269043,90.62563324,16.56405258,18.17140388,25.09312439,14.69202042,26.66885567,24.96824074,17.35679626,18.77403831,4.301562786,23.54976082,14.3217907,23.81801605,16.66911507,19.37772179,7.778585434,10.16472244,6.439538956,7.563165665,15.29333496,7.337163448,27.73937798,6.957661629,14.9601841,5.068874359,6.64893961
6/1/1999,22.84117317,47.73261642,16.48662567,17.88613129,17.93106651,16.37918663,87.45431519,14.11964512,17.61988449,23.90875435,13.68890953,25.6267128,24.77632713,15.34314537,17.94077682,2.96875,22.2934494,12.79581356,23.7069416,16.77625847,18.62359428,8.071661949,10.64333057,6.674496174,6.935728073,14.5303297,8.41658783,25.69096375,6.9144063,16.27424431,5.314711094,6.894176483
7/1/1999,27.29895973,50.76255035,18.81846237,17.27032852,18.42780495,17.38574791,97.18336487,15.43832588,17.8638916,25.29617691,13.94477844,28.01146126,27.69346046,16.88633347,21.21208763,3.128124952,25.41418839,12.64181328,22.3740139,15.22118568,20.37285233,7.002342224,10.28835678,6.37018013,7.868408203,17.35014725,8.35823822,27.01019859,6.227174759,14.68899345,4.963516712,5.899229527
8/1/1999,24.4363575,45.18568039,17.03768349,17.7741642,17.6887455,16.53266525,94.03534698,15.16738319,18.06936836,23.50543213,13.00126743,25.72868347,26.35004997,19.58246231,20.45084381,2.501563072,25.16769791,10.95839214,23.07435226,14.86826611,20.50450516,7.330031395,9.438646317,5.840065002,7.794681549,17.09077644,8.329063416,26.39814568,6.058872223,14.28424549,5.002462387,5.969670773
9/1/1999,26.537117,42.11457825,15.52965164,17.75185394,18.00990486,18.20470047,96.89308167,14.64994049,19.52950287,26.47142982,14.52254486,25.56223297,28.42273903,23.33472633,22.32310486,3.109375,24.27133369,11.77745152,25.28783226,14.6841507,17.97023773,7.171915054,9.553470612,6.219981194,6.55810976,16.37309456,6.870385647,24.18943024,5.494580746,15.67371082,5.132856369,5.757050991
10/1/1999,23.90124702,42.95070267,14.40145016,17.10479546,17.31487656,17.06040382,102.5841446,14.18101597,19.85240364,23.7854557,13.80122566,24.76554298,27.80860519,21.09884453,22.56999588,3.996875048,27.08325958,11.35380268,23.88649368,11.87999725,16.1259346,6.310580254,9.333522797,6.096164703,7.014181137,17.97536278,8.41658783,24.38461304,4.719703674,15.02631569,4.883921146,5.314202785
11/1/1999,27.82079887,50.08914185,16.66430283,16.6687336,17.81480408,16.58127975,117.2390976,14.39702702,19.64574814,27.11865234,15.26790333,30.40166092,28.42273903,21.98610497,24.35996628,3.53125,29.89518929,12.51576805,26.80816841,14.52682877,18.33994675,6.48636198,8.939804077,6.015240669,7.245982647,17.44356155,8.868774414,25.37716103,5.07264328,15.41815758,5.102837086,5.411627293
12/1/1999,24.63217163,52.99922943,15.15708542,17.9566288,17.39900017,16.61977577,112.588501,12.07072639,19.85905647,26.93240547,14.12226677,30.06731987,27.95734978,21.78159142,29.35951042,4.253125191,31.27526474,11.51792812,27.60698509,16.61345482,18.27385521,6.704279423,8.674073219,5.781463146,7.230957985,17.13297462,9.831503868,25.13574219,4.817595959,13.95532131,4.490496635,4.699608803
1/1/2000,24.77166367,66.44746399,13.09076405,18.23963737,17.01836014,17.38245964,134.2436676,12.24967003,20.3396244,24.206707,12.50759983,25.76800537,35.84988785,23.37925911,35.26433563,3.806250095,40.7294426,12.15939903,28.0063858,14.37673473,18.70572281,6.596436024,8.713681221,6.26257658,6.69652462,16.53697205,11.17349148,28.86763382,4.76091671,13.80045128,4.514512062,4.958222866
2/1/2000,25.87382126,64.72836304,12.63429356,18.76319695,16.4289875,18.91164207,116.2432861,11.11540604,19.45641708,22.34090805,13.95356941,30.15457153,30.05402946,28.1012764,36.04615402,3.228125095,33.5462532,11.46162891,25.90451622,14.17619324,18.10872459,7.099705696,8.713681221,6.088363171,5.932152748,16.74526596,10.06489563,25.16804504,3.995769501,15.89977455,4.934744835,5.956999779
3/1/2000,25.53312111,65.34651947,11.99850368,17.14659691,14.79723358,22.93982315,114.8335953,9.183716774,18.44514084,18.75776863,12.41853428,23.61070061,27.44396591,32.10508728,43.51462555,3.443749905,34.0646286,9.589756966,22.52426338,12.00117302,17.04740715,6.861913204,8.473636627,5.859130859,5.223062515,13.23062229,9.335555077,23.43977165,4.365300179,13.49158478,4.319824696,5.357487202
4/1/2000,27.95816612,74.35375214,13.82794666,17.75846291,18.31388664,23.75995827,135.4009857,10.32963371,18.52357674,18.30185509,14.13392735,23.93919945,32.62569427,37.48551178,50.90080261,3.349999905,38.24000931,10.58328915,14.5462513,11.62813091,18.5886631,6.843564987,8.150947571,6.012032032,5.828384399,16.52558708,9.627296448,24.82703972,5.050054073,14.60430336,4.234645367,5.294669628
5/1/2000,23.2487545,65.96079254,12.92147064,17.68731689,16.86511993,23.77937698,136.8147583,10.41372108,18.11834145,21.49328995,16.28422737,26.78108025,21.41780472,36.02942276,45.64406586,2.759375095,33.49705887,12.72900867,15.3865757,11.70554256,19.55474472,7.467375278,8.684640884,6.806784153,6.10620594,16.32088089,9.102168083,24.60924339,5.677748203,15.9951849,4.91511631,5.985667706
6/1/2000,24.07475281,52.03476715,14.75333405,19.0709343,18.44287491,22.84760475,137.3585663,10.10015202,18.05157089,23.40156364,17.23596001,28.86755562,19.21077347,35.43445206,37.48636246,2.415625095,29.05055809,11.29045391,17.12480164,13.22292805,21.68676758,7.329898834,8.660385132,6.675881863,6.088782787,14.38278008,8.766673088,23.31617737,5.33427,16.35629463,5.112213612,6.343206406
7/1/2000,22.27166557,67.04395294,11.44339657,17.9693222,16.92155266,23.24024391,138.3374176,8.944905281,17.47266579,26.63725853,18.5915947,29.641222,24.56523132,37.99213409,41.84809875,1.815624952,29.63213539,10.40617275,14.61402702,14.27547932,23.76671028,6.638048172,9.191260338,6.991400242,6.132339001,13.82175827,9.072993279,19.90175247,4.861067772,15.82980347,4.59483242,5.819870472
8/1/2000,24.25332451,69.89025879,12.60769844,18.35560417,15.75874996,23.02127266,135.2679443,9.080853462,18.9594059,24.33305168,16.80021477,27.71914864,21.43700218,37.9388504,43.08255768,1.506250024,30.70765114,11.38850784,14.7671423,15.2385664,24.50211525,7.816068649,10.04241943,7.582928658,5.9759202,12.82485199,7.876874924,18.95404625,4.775030613,17.32151794,4.816568375,6.162745953
9/1/2000,27.20509529,91.7116394,14.40003204,18.79021645,16.99462318,26.57348633,153.4236145,9.801493645,19.69972229,24.12257767,16.74531364,27.16588593,21.43700218,42.57030106,45.18113327,2.075000048,28.54236984,10.34204578,16.01797295,13.08326435,22.80567932,6.937300205,9.552540779,7.29785347,5.86403513,11.93756962,8.562457085,17.27496529,5.310445309,21.1778965,5.980370522,6.995607376
10/1/2000,22.48833275,80.77882385,14.07666588,20.50922394,17.14228821,25.69095039,151.6494141,8.264413834,19.29931259,24.64313889,17.43671989,28.93322754,18.51987267,23.63042259,36.37534332,1.921875,31.43743896,10.90324783,17.35786057,13.74438953,24.68322563,7.146940708,9.69436264,7.420337677,7.002619743,13.2877779,9.496012688,16.63574791,4.931901932,24.27343178,6.479513168,8.791565895
11/1/2000,22.30627632,70.77366638,12.91760826,20.52719879,16.51390839,23.75974464,143.7800446,9.452821732,20.46414375,24.16766357,16.76351166,34.9579277,21.14913177,25.58481789,35.4700737,1.831249952,25.53594971,11.3031311,18.59627533,15.05339241,25.99115944,6.803892136,9.112192154,7.275404453,8.152500153,15.98408604,9.364729881,20.42986679,5.037486553,24.4635849,5.864943027,8.749037743
12/1/2000,18.0778923,58.23207855,10.88438129,20.35262299,16.59163284,19.35111427,130.008606,10.59862328,21.28291893,26.32298279,17.23642731,36.02683258,17.61787796,21.64977074,31.51981163,1.234375,23.29591942,9.842920303,19.49110603,15.65842819,24.34784889,7.156448364,8.884390831,7.884106636,7.763863564,15.53480625,8.75207901,20.38816643,5.066518784,25.62067986,6.372708797,9.640310287
1/1/2001,22.27563477,75.82575989,12.50255775,20.10690117,17.11091805,25.01205635,126.1553879,12.75541306,25.67801094,27.65558815,17.89281654,36.52923965,13.31895733,17.09941292,25.18292427,0.778124988,27.15997696,10.14037037,20.41848564,15.23649502,26.67936516,7.487944126,9.94133091,8.680893898,6.748114109,13.858634,9.641880035,24.62513351,6.111760139,24.28533745,6.713425159,10.21654606
2/1/2001,27.15623474,80.74436951,14.66785812,19.46219444,16.87635231,24.03036499,121.0038986,12.01244354,23.57901955,24.51458931,17.5621891,32.06378937,18.75017738,21.04542351,24.64800262,0.865625024,28.65360641,12.32836246,18.79248619,14.50201797,23.72276306,8.214896202,10.63133526,8.220657349,6.878994465,15.30062389,9.875266075,23.06189346,6.236608028,20.83553696,5.891663074,8.805059433
3/1/2001,23.04253578,65.12783813,13.96965313,18.84353638,17.49085236,20.00538063,122.3724289,11.30071735,24.15382385,25.70615959,17.54670715,31.29125595,18.11685181,16.25533867,15.59531116,0.509374976,25.26511002,12.16217613,18.44195557,13.25934982,24.80474472,8.149283409,10.5209341,8.176715851,6.786510468,13.78308964,9.933615685,22.14226532,5.864151478,23.37488747,6.321613789,9.594209671
4/1/2001,22.17339325,60.40745163,15.08557129,18.83192825,17.92782974,18.07858658,110.5583191,12.05590534,22.25794029,23.10199928,15.9675045,29.74412918,16.79263687,14.97481728,10.41058826,0.511500001,25.64654541,12.29774857,16.37541389,11.33228588,23.73069191,8.146097183,10.8250885,8.29306221,6.349729061,13.72739983,9.612705231,21.41802216,5.952929974,24.51638412,7.167216778,9.627966881
5/1/2001,23.88967705,64.74602509,15.42999172,20.5988636,19.71651459,20.80559921,128.1747284,13.73329544,25.49486732,25.48166656,16.88383675,29.77155495,20.8036747,17.59132385,11.179245,0.788999975,28.02672768,13.02448463,15.80473328,11.5907526,23.65508461,8.422937393,11.22921848,8.366381645,5.913947582,15.45423794,10.07073116,22.69347191,4.901590824,26.82232094,7.820374012,10.13432026
6/1/2001,24.47222137,67.58883667,16.48032761,20.73542023,19.74692917,19.77944183,129.416153,14.81664181,25.53241158,25.69768524,16.76688576,28.73707962,21.24278641,15.38140774,12.68034267,0.834500015,29.32988358,10.75800896,16.90750885,11.89438725,24.16804123,8.80684948,11.39005375,8.551276207,6.172008991,15.39250374,9.442909241,24.29456329,5.019175529,26.38979721,7.986445904,10.01524639
7/1/2001,22.14201736,60.9792099,16.69728661,20.41291809,18.60589981,16.57167816,129.416153,13.69226074,24.56777763,26.48490906,15.65664768,25.16216278,22.41576958,16.65702248,11.98246574,0.707499981,28.13223457,10.8463707,16.79170799,11.336586,23.94181442,9.732354164,12.32089233,9.14443779,5.743339062,15.01364994,10.02405453,22.78564644,5.221444607,22.51676178,7.888057709,9.468847275
8/1/2001,21.72070122,59.18681717,17.69583321,19.51789284,18.78886795,16.9179039,115.2622833,15.17296028,24.08978653,28.67963409,16.11403465,26.76456833,20.32465363,16.97592735,12.65401459,0.624499977,29.99619293,11.25283146,18.79408646,11.23581696,25.25805855,9.206278801,12.26687336,9.168692589,6.509301186,15.30517197,8.705404282,24.94427681,5.383737087,22.28587914,7.97287178,8.343574524
9/1/2001,19.76433945,57.00899506,17.10616112,18.87062263,18.78971291,15.48243427,108.3730392,13.76857281,22.54011726,28.03468132,15.01665783,25.76498795,17.51807594,15.93233109,10.75130081,0.446999997,27.3863678,8.88334465,19.62238312,12.26114941,25.45848656,9.683223724,13.7794466,9.526060104,5.913733482,14.13220501,8.516359329,24.02601051,5.361233234,22.85634232,7.974056721,8.125114441
10/1/2001,17.13075638,50.78139496,16.39217377,18.51811028,17.54741287,14.43973446,99.01540375,12.33664322,21.305933,29.46539688,15.71829987,26.35865784,15.71253586,11.64723587,8.019036293,0.298500001,22.86865997,7.756722927,19.26247787,11.93132401,26.35177422,8.89336586,14.22834301,9.58731842,6.811419964,15.2938633,8.296975136,22.68662262,5.259453773,22.00744057,8.252825737,6.636993885
11/1/2001,17.91178322,55.71129227,16.5577755,18.54161644,18.334198,15.29916286,96.91264343,12.40715599,22.6007576,30.80039597,16.42385864,25.25444412,17.85585022,13.91514587,11.13974571,0.349000007,22.78522301,7.243217468,19.62963104,12.19363499,26.46587563,9.088348389,14.01108074,8.520240784,5.550131321,14.17783737,8.324985504,23.02594757,5.765987396,22.33303642,8.225287437,6.260499477
12/1/2001,19.10725784,63.43783951,17.22862816,17.6811409,17.73895836,15.16962624,102.4755478,13.15625381,24.9374752,31.0744648,17.02051163,26.81379128,19.7166729,18.62467575,13.45723152,0.565999985,27.86627197,8.547451019,20.60871124,12.00436687,26.42241669,9.72394371,14.48394489,9.505234718,5.443811417,13.37800217,8.833768845,25.96910858,6.664878368,21.16304016,7.940815926,6.70316124
1/1/2002,18.4132843,66.11078644,17.8410244,18.57938385,18.69882965,17.42547607,107.1568069,14.49628258,25.72752762,31.52790451,15.66075706,23.39267349,20.34308434,17.93466187,11.92321205,0.541000009,30.47072601,7.094293594,21.05303574,12.05293179,26.53437233,9.872044563,14.41447639,9.570572853,5.704499722,13.50893688,8.402001381,23.62451935,6.548202991,22.98370934,8.848340988,7.19451046
2/1/2002,17.41104507,62.0820961,17.86369133,18.46119118,17.48646355,17.88211823,99.3232193,14.05215073,24.15833092,30.67967796,16.37599945,23.54385185,19.56313705,19.981884,13.03587055,0.709500015,29.92117119,6.952337742,21.83564186,11.18378925,27.29733276,10.1951704,15.79981232,8.927204132,5.500726223,13.29475212,8.35532093,20.65921402,6.600589752,20.41370201,8.723332405,7.398871422
3/1/2002,14.95663071,57.77104187,18.29694176,19.64096642,17.77099991,18.52156067,103.4129028,15.51382256,25.80694008,32.5891304,16.14796257,24.39920235,17.9141922,16.2904892,9.395041466,0.704999983,29.86740112,6.761489868,22.66705513,12.11428356,27.52077103,10.54094315,15.86454487,8.983872414,5.558006763,13.42382145,8.107930183,21.87610626,6.325735092,20.83149338,8.988749504,7.468369007
4/1/2002,18.22918701,64.41603088,19.46141815,20.84414864,18.99796486,18.71565819,100.4582672,15.88832855,25.16796875,34.75636292,15.66698837,23.03775978,18.51911163,17.35180473,11.14632702,0.714999974,29.06715584,7.493074894,24.08390617,13.41498661,28.14673233,11.17449188,16.16909218,9.725031853,5.49925518,13.22303963,7.80685997,23.12368202,6.818964481,22.30680275,9.374487877,8.027584076
5/1/2002,18.12244606,56.29542923,20.73748016,19.10357666,18.24873924,17.42064476,84.74485016,15.36144352,27.52915955,34.17308807,14.33052349,21.741436,16.04723167,16.3247261,9.645226479,0.834500015,27.72771454,7.27041769,24.23031807,14.24925995,28.36533546,11.55804539,16.58849907,9.542311668,4.606248856,11.60373497,6.579234123,22.47350883,7.357681274,22.61956978,10.0327177,8.229146957
6/1/2002,18.56131744,53.93635941,21.69024086,19.09923553,18.50648308,16.43108368,83.64359283,14.7005291,27.58286095,32.94145966,13.6882267,22.84571075,15.63269711,15.77115822,10.38919353,0.911499977,24.92922974,8.070619583,24.03972054,14.26208878,28.40906906,11.86127949,16.05112648,9.792709351,5.085263252,12.43981457,6.922314644,23.56184769,7.601044178,19.0315361,9.670004845,8.170635223
7/1/2002,17.51321411,52.43512344,20.29459,19.57276344,18.7716198,14.84967899,78.51878357,13.76679897,27.04849434,28.06063652,13.8464756,20.3916626,16.79647446,10.4322567,9.184360504,0.8125,21.99083328,7.316144943,24.15875053,14.42847729,26.41968155,12.82564068,16.41056442,9.875003815,4.523198128,11.61531258,5.648010254,24.54762268,7.19934845,18.49048233,9.813266754,7.988860607
8/1/2002,13.02833271,52.38290024,19.18121338,17.58296394,15.90815258,13.70641136,87.03286743,12.67408085,27.67083931,28.24320412,12.79809666,19.97287178,14.73299122,10.7291832,8.683998108,0.722500026,18.48834801,6.20629549,24.19699097,12.86710548,23.53653336,12.52971458,16.69808197,9.188047409,4.148807526,9.642292976,5.069206238,20.61343575,6.91069746,15.15507317,10.30751228,7.492422581
9/1/2002,13.77997589,55.354702,20.21382713,17.06539726,16.40223694,13.85976124,81.49195862,12.37353516,27.6101284,29.26857376,13.14064884,20.34334183,15.07076454,9.530062675,9.098775864,0.746999979,19.7157135,5.423023224,24.10453987,13.14021683,21.67838669,12.5860014,14.11043835,9.589918137,3.710827827,9.057906151,5.732030392,21.57734108,6.527646542,16.11827278,10.49708462,7.215645313
10/1/2002,9.91217804,47.28422928,18.56838989,15.35645103,14.82258034,12.33618164,67.09236908,10.55323124,24.29999924,29.14463425,11.52786064,18.54592133,13.43104076,7.94076252,6.899792671,0.796500027,15.65024757,4.51534462,24.30303955,12.40563679,20.33263969,12.63550663,14.31030273,8.360095978,3.014861345,8.017706871,4.978185177,19.7262764,5.724983215,11.74477291,10.43183899,7.32044363
11/1/2002,11.02066708,51.35589981,20.31463623,16.20370483,14.47582817,12.86542511,68.72542572,11.68800735,28.04985809,31.66137314,12.62026501,22.00680161,16.41878319,9.89022541,7.360657215,0.967999995,17.31721687,3.945188522,24.15971565,12.02281189,24.26709747,12.07675648,13.19777775,8.283267975,3.915378571,11.165802,5.47063446,18.77283096,6.64872694,12.30948639,10.88754845,7.767373562
12/1/2002,13.36820126,56.57039642,20.39612961,16.862957,14.50003338,14.19333553,73.81521606,14.27740097,28.83250999,30.83358383,12.5736227,24.10442734,17.71153069,11.94960976,9.822990417,1.167500019,15.83013725,5.306883812,23.08897972,11.8581028,23.37565422,12.11787987,13.95590878,9.12137413,4.348727226,12.38410568,5.47063446,23.04169846,7.008511066,12.03534317,9.589838982,7.804424286
1/1/2003,12.74679279,48.93010712,20.43642998,16.9308033,14.38105774,13.55699348,66.7773056,13.08141804,27.37811661,29.04371262,12.19078922,23.10982323,15.87528801,8.910700798,8.624743462,0.944500029,14.43575191,4.336908817,23.47411346,11.3904314,23.31411552,12.24365807,14.70633125,8.736433983,4.136630058,11.45854759,5.500976086,21.6932373,6.867516518,11.91340351,10.40732479,8.205610275
2/1/2003,12.5743885,49.01190186,20.57743645,16.54798126,13.93110847,12.14299202,63.45900726,12.67761326,27.65568161,28.98961639,12.16587639,22.61179161,14.57332325,8.962202072,8.802505493,1.092499971,12.56067085,4.293167591,23.4849968,10.51224804,22.35326385,11.75132751,14.08731461,8.686667442,3.773774624,11.42036057,6.215144634,21.22578239,6.476125717,10.38307476,10.4502697,7.919495106
3/1/2003,12.21881771,49.98350906,20.33948898,16.5968399,14.03358269,13.46750832,66.48133087,13.54815865,27.98363304,28.47912979,11.94948483,21.53406715,14.60169888,9.884799957,9.20411396,1.100499988,14.09318542,3.920873165,22.46676636,10.44988632,21.1605072,12.67105675,15.02039719,8.629803658,3.211724043,10.3165102,6.81962347,19.94024658,6.528189182,8.386224747,10.46511555,7.7158885
4/1/2003,12.77372551,48.99752045,19.82088852,17.05054474,14.1385603,12.30232525,70.48957062,14.18232632,29.02377701,31.42206192,12.48644447,22.51986313,14.91590881,9.328959465,8.545732498,1.301499963,14.68026829,3.543866873,24.44009781,10.57924938,22.17645073,13.10635567,13.98360062,8.707248688,3.097458601,10.54622841,6.672589302,20.40654182,6.462175846,9.025588989,10.55043983,7.913694859
5/1/2003,16.03730774,54.71046829,21.9589653,17.1724987,13.73616409,13.57107639,81.40857697,15.26377678,28.13315582,30.60217094,12.32215405,23.91758156,15.75381756,10.54378796,9.87566185,1.434499979,16.95222092,4.901460648,24.77257729,10.55833721,23.99491501,13.43190289,14.83738422,9.372865677,3.681087494,11.27454948,7.445102692,24.12422562,6.816702366,10.91885471,10.79157162,8.326566696
6/1/2003,17.95523262,58.74707031,22.00345039,17.88445473,15.67594528,15.73635864,79.33534241,15.13319397,28.37926865,29.63908958,12.48661137,22.84873199,15.16235924,11.94307995,10.80396843,1.794499993,19.57971382,4.99663496,25.31572914,11.90949345,24.50496101,13.97624493,15.76961708,9.579062462,4.012005806,11.4163084,7.004001617,23.50337982,6.732647896,12.22897243,11.81712246,9.071853638
7/1/2003,18.67649841,60.36893845,23.63553619,17.64370346,15.9543705,15.45628738,79.79820251,16.15174484,28.9425106,28.19394493,13.74654579,25.05207253,15.79694176,11.93733788,11.05415821,1.815999985,19.99624252,5.229810238,24.58784103,12.18655396,24.76055527,14.50008106,15.82891846,9.540049553,4.026186943,11.89889812,7.043674946,23.12873077,6.609699249,12.5886488,11.69699764,9.469241142
8/1/2003,19.34430122,62.99695587,24.69425774,17.48155975,15.93448353,14.64399338,79.13043976,19.6964035,31.46022606,28.24301147,13.42854023,22.87165642,16.27133751,14.27777004,12.8317709,2.082000017,18.83704376,5.312170982,24.35151291,11.80843353,25.6341362,15.73349571,16.91782761,10.25693607,3.753317118,10.65915775,7.113694668,26.37094498,7.376896381,11.07422638,10.80775356,9.098773956
9/1/2003,18.88622665,63.97292328,23.701334,18.65086174,16.26232719,16.14798164,82.27448273,20.96921158,32.11634445,27.16565514,12.09903717,21.99715042,16.33911514,16.41328049,12.60133743,2.315999985,19.41663742,5.552322865,24.19078064,11.42768288,24.78281975,16.09446144,17.24029732,10.69073486,3.608710051,10.75660801,6.945652485,25.79570961,7.435111046,10.94951534,10.78495598,9.403824806
10/1/2003,18.94693565,60.65462112,23.576931,18.10666656,15.94542694,15.78593826,83.45695496,20.09633255,31.14023972,27.13279152,12.28505325,22.28978729,17.12772942,15.79899979,12.89760971,2.421499968,19.27142334,5.172884464,25.72332001,11.33611774,25.59251785,16.42230225,18.55620003,10.92411518,3.57496953,9.879511833,7.193045616,24.56115723,7.269502163,11.4175024,11.15356922,10.13825226
11/1/2003,20.00568008,68.08087158,22.8790493,18.09677696,16.58146095,15.31955051,81.21724701,21.49353027,35.55859756,27.57659912,12.77840042,19.48484993,16.19535065,18.91631889,13.77983665,2.72149992,22.42987442,5.873463631,27.36933136,12.24386311,26.70377159,16.98753738,18.92042351,10.91292095,3.940145254,10.35176086,7.904881954,28.4483757,8.290342331,11.63546658,11.45678425,10.13027096
12/1/2003,19.72705269,69.66142273,22.78840446,18.03430367,16.92308235,15.30322456,80.26537323,22.30599403,35.78819275,27.14165115,13.63936329,17.8776207,15.9289341,19.26647758,14.94516277,2.698499918,22.24230576,6.391569138,26.79849434,12.32848072,26.87129974,18.11265182,21.0016613,10.95396614,3.825127363,10.11760902,7.375092506,28.34269333,8.053548813,11.74757004,11.25302601,9.948447227
1/1/2004,20.46820259,71.58276367,24.55539894,20.42559242,19.46718216,17.9133873,87.30088043,24.35033226,38.50037384,28.44091606,14.35443783,20.52216911,16.95741081,18.41056442,15.95248508,2.631000042,21.51482582,7.747357368,27.81206322,13.45527267,26.12185097,17.68894196,20.72953033,11.1714344,4.283553123,10.80772686,7.652819157,31.63146591,8.627200127,13.31695366,11.62979317,10.67904949
2/1/2004,21.87437248,72.35697937,24.86986542,20.32096672,19.45816994,20.02816963,94.7685318,23.01782417,35.81083679,29.40987778,14.8826313,21.14404488,17.13088799,17.53169441,16.92687988,2.519999981,21.50270271,7.084858418,28.27660561,13.05494118,26.48044395,19.86856461,22.69785118,11.01622581,4.254914284,11.47595692,7.958561897,31.92061806,8.378867149,14.15048027,11.59049225,10.77882481
3/1/2004,23.07243347,76.95063019,25.01030731,21.13891602,20.07649422,21.17481804,92.19989777,22.31665421,35.48539352,29.81055641,14.95760155,21.35726929,16.43697739,16.79483604,15.24801922,2.150500059,22.01193619,6.699915409,28.67664528,13.24582481,29.08029747,21.0464592,22.80295944,11.26228905,4.00629425,11.93363094,6.989996433,33.0772171,8.733095169,14.47953987,11.79274082,10.89440632
4/1/2004,23.59552193,75.84583282,24.9654026,20.84816742,19.94698143,20.96467209,86.5295105,23.29475594,37.23647308,28.04657364,14.30460548,19.78260422,15.44567204,15.64449596,15.51795769,2.164000034,22.69115257,6.61220789,29.33963585,13.40312672,30.26471519,22.57212639,23.46580124,11.46569443,4.094727039,11.37633228,6.712263584,30.91045189,9.588932991,14.90153408,11.86275196,11.17512894
5/1/2004,21.32032013,70.49495697,24.81433678,21.32940102,20.79230118,19.21789169,84.91345978,23.0049572,39.33321381,29.87691498,14.59437656,21.04056358,16.18914986,14.79900074,13.76666927,2.180000067,21.37315559,7.53139925,29.73634148,13.47506332,30.62439919,18.62084007,20.15281105,10.54766941,4.223875523,11.87133026,7.03900528,30.45768929,9.49411869,13.88611126,11.32217789,10.86195469
6/1/2004,20.88938141,68.42563629,25.62822914,21.82040405,20.70541,18.83357811,88.23062897,22.30057716,38.62724686,30.96656799,14.49156284,21.17486382,16.25110817,16.44600677,14.72789574,2.424999952,21.81653023,7.281331062,30.30693054,13.68290138,29.99494171,20.2061348,22.17821693,11.30821133,4.020315647,10.87733364,6.756605148,30.61883354,9.849189758,13.33521748,11.38516045,10.9016552
7/1/2004,21.98375511,68.6078186,26.34135628,22.40564919,21.55515289,20.92216873,92.4126358,23.51105309,41.1168251,30.96100616,14.05690384,21.42834663,17.69468689,15.89876747,15.60354424,2.720000029,21.43006134,7.673593521,30.60489655,13.51653385,30.40885353,20.14737511,22.40487862,11.59024429,4.113613605,11.38376904,6.558229446,31.49443245,10.41307259,13.56927872,11.47570801,10.89838314
8/1/2004,21.35449791,64.4414444,26.4627533,23.35919189,21.90788078,21.18900871,94.8371048,21.8629818,37.62228394,30.72198677,13.10555458,20.45842743,17.65132141,14.04391289,13.77325439,1.94599998,20.52902603,7.266424656,29.45262146,11.74396515,28.21904945,20.22182274,22.95026779,11.52006531,4.373628616,12.25380325,6.394855022,30.86764717,10.11985493,14.37849236,11.66848946,11.42546272
9/1/2004,22.64160538,65.508255,28.00363731,23.39778328,22.51797295,20.42048645,93.52503967,21.62795639,37.79522705,32.45938492,13.46943283,20.28701401,16.96393013,12.28427029,12.35116005,1.906999946,22.30995178,6.965301514,31.61001968,11.97155666,28.21904945,22.19377518,24.76174736,12.62724304,4.451296329,12.47954369,6.574566364,33.12719345,10.39484406,14.99070454,12.09489918,12.1654768
10/1/2004,22.72741318,68.13152313,27.24899101,24.5295887,24.77670097,22.24115753,96.34626007,23.9335556,36.69845581,31.47050858,12.61600399,15.01393414,17.18142319,11.57456303,11.91663074,2.042999983,23.92094994,6.93568182,30.56521034,10.78656387,27.58139992,21.27350998,24.34321022,12.25499153,4.478912354,12.52088165,6.590901375,35.23610306,11.06433964,15.49851894,11.94744682,12.11264896
11/1/2004,22.26867485,72.08252716,28.16713715,24.9813118,24.50880051,20.79718781,97.89558411,24.08254433,35.59706497,32.61581039,11.93572998,14.24503326,17.38025856,12.84395599,12.64742851,1.706500053,25.0681839,6.48149395,29.04178238,10.95085335,28.1086483,23.30275536,25.66967201,13.18399811,4.42727375,12.54918194,6.884970665,35.04891586,10.75224495,16.60893822,12.73176193,13.07994175
12/1/2004,21.72062874,76.75714111,29.09788513,26.15236664,25.4120121,21.68603706,101.4533691,27.37467957,36.68556213,33.8588829,11.51815128,12.74819565,18.56764221,12.93607998,12.34457302,1.983999968,25.52746773,7.053534031,30.34690475,10.65408516,28.29574585,24.90198326,26.22483444,13.32631779,4.411499977,13.23280525,7.011002541,39.36181641,11.26857948,17.30358505,13.21540356,13.90434074
